exp,run_id,engine,scenario,scheme,mode,batch,zipf_s,ep_size,total_tokens,konig_us,rtt_us,barrier_us,cct_us,step_us,throughput_GBs,lat_mean,lat_p50,lat_p99,hot_p99,cold_p99,hot_mean,cold_mean,roundtrip_step_us,hist_path
exp3_pdf,s2_ub_rg_b1024_z0.9_ep1024_sd3,behavioral,2,ub_rg,roundtrip,1024,0.9,1024,16777216,21083.81184,1.1,2.4,21126.364188,21128.764188,5691.72353,906.830932,1162.050446,9915.148839,9915.115964,52.008256,1504.369312,27.669061,21128.764188,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b1024_z0.9_ep1024_sd3/hist.csv
exp3_pdf,s2_ub_rg_b1024_z0.9_ep1024_sd4,behavioral,2,ub_rg,roundtrip,1024,0.9,1024,16777216,21046.96832,1.1,2.4,21064.580815,21066.980815,5708.415712,906.158437,1161.220225,9909.240011,9909.0482,51.959803,1503.22862,27.648497,21066.980815,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b1024_z0.9_ep1024_sd4/hist.csv
exp3_pdf,s2_ub_rg_b1024_z0.9_ep1024_sd5,behavioral,2,ub_rg,roundtrip,1024,0.9,1024,16777216,21087.25248,1.1,2.4,21111.410478,21113.810478,5695.754654,907.480884,1163.253824,9926.085762,9926.154548,52.135894,1505.090382,27.670084,21113.810478,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b1024_z0.9_ep1024_sd5/hist.csv
exp3_pdf,s2_ub_rg_b1024_z0.9_ep1024_sd6,behavioral,2,ub_rg,roundtrip,1024,0.9,1024,16777216,21106.46272,1.1,2.4,21146.72798,21149.12798,5686.243159,908.398822,1165.125216,9927.627898,9927.635214,52.068126,1505.863,27.655659,21149.12798,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b1024_z0.9_ep1024_sd6/hist.csv
exp3_pdf,s2_ub_rg_b1024_z0.9_ep1024_sd7,behavioral,2,ub_rg,roundtrip,1024,0.9,1024,16777216,21065.89184,1.1,2.4,21113.887902,21116.287902,5695.086411,906.103746,1161.316273,9903.658309,9903.496756,51.99533,1502.840041,27.649228,21116.287902,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b1024_z0.9_ep1024_sd7/hist.csv
exp3_pdf,s2_ub_rg_b1024_z0.9_ep1024_sd8,behavioral,2,ub_rg,roundtrip,1024,0.9,1024,16777216,21063.168,1.1,2.4,21104.003786,21106.403786,5697.753417,906.668356,1162.260105,9905.621509,9905.621509,52.002313,1504.201407,27.656462,21106.403786,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b1024_z0.9_ep1024_sd8/hist.csv
exp3_pdf,s2_ub_rg_b1024_z0_ep1024_sd1,behavioral,2,ub_rg,roundtrip,1024,0.0,1024,16777216,325.14048,1.1,2.4,344.271794,346.671794,346896.074096,80.667587,128.110578,164.342437,152.901249,161.79603,80.727519,80.618033,346.671794,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b1024_z0_ep1024_sd1/hist.csv
exp3_pdf,s2_ub_rg_b1024_z0_ep1024_sd2,behavioral,2,ub_rg,roundtrip,1024,0.0,1024,16777216,328.2944,1.1,2.4,347.401425,349.801425,343792.436462,80.671399,128.120908,164.464313,153.199246,161.98114,80.744456,80.657939,349.801425,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b1024_z0_ep1024_sd2/hist.csv
exp3_pdf,s2_ub_rg_b1024_z0_ep1024_sd3,behavioral,2,ub_rg,roundtrip,1024,0.0,1024,16777216,326.00064,1.1,2.4,346.753917,349.153917,344430.001807,80.665981,128.104614,164.29238,152.82375,161.845833,80.646509,80.707804,349.153917,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b1024_z0_ep1024_sd3/hist.csv
exp3_pdf,s2_ub_rg_b1024_z0_ep1024_sd4,behavioral,2,ub_rg,roundtrip,1024,0.0,1024,16777216,326.28736,1.1,2.4,345.998259,348.398259,345177.053017,80.663796,128.11283,164.527111,152.573862,161.921274,80.539866,80.690854,348.398259,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b1024_z0_ep1024_sd4/hist.csv
exp3_pdf,s2_ub_rg_b1024_z0_ep1024_sd5,behavioral,2,ub_rg,roundtrip,1024,0.0,1024,16777216,330.4448,1.1,2.4,347.495618,349.895618,343699.886734,80.666644,128.133944,164.328316,153.095942,161.944359,80.684768,80.699373,349.895618,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b1024_z0_ep1024_sd5/hist.csv
exp3_pdf,s2_ub_rg_b1024_z0_ep1024_sd6,behavioral,2,ub_rg,roundtrip,1024,0.0,1024,16777216,330.73152,1.1,2.4,347.744512,350.144512,343455.573402,80.665463,128.128836,164.373015,153.039871,161.805986,80.745912,80.626425,350.144512,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b1024_z0_ep1024_sd6/hist.csv
exp3_pdf,s2_ub_rg_b1024_z0_ep1024_sd7,behavioral,2,ub_rg,roundtrip,1024,0.0,1024,16777216,329.87136,1.1,2.4,350.962709,353.362709,340327.604717,80.667458,128.10926,164.538442,152.605145,161.90513,80.492083,80.689236,353.362709,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b1024_z0_ep1024_sd7/hist.csv
exp3_pdf,s2_ub_rg_b1024_z0_ep1024_sd8,behavioral,2,ub_rg,roundtrip,1024,0.0,1024,16777216,327.86432,1.1,2.4,347.125947,349.525947,344063.39607,80.661504,128.120551,164.388786,152.886716,161.931648,80.58001,80.710409,349.525947,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b1024_z0_ep1024_sd8/hist.csv
exp3_pdf,s2_ub_rg_b16_z0.3_ep1024_sd1,behavioral,2,ub_rg,roundtrip,16,0.3,1024,262144,29.3888,1.1,2.4,35.143245,37.543245,50050.234253,3.841191,3.375765,7.623766,11.979295,5.231829,4.943436,3.4221,37.543245,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0.3_ep1024_sd1/hist.csv
exp3_pdf,s2_ub_rg_b16_z0.3_ep1024_sd2,behavioral,2,ub_rg,roundtrip,16,0.3,1024,262144,26.37824,1.1,2.4,31.496521,33.896521,55434.839675,3.836557,3.376783,7.501111,11.658321,5.226556,4.916378,3.42494,33.896521,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0.3_ep1024_sd2/hist.csv
exp3_pdf,s2_ub_rg_b16_z0.3_ep1024_sd3,behavioral,2,ub_rg,roundtrip,16,0.3,1024,262144,25.51808,1.1,2.4,30.425682,32.825682,57243.234168,3.831832,3.375459,7.491329,11.405898,5.223271,4.901518,3.419378,32.825682,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0.3_ep1024_sd3/hist.csv
exp3_pdf,s2_ub_rg_b16_z0.3_ep1024_sd4,behavioral,2,ub_rg,roundtrip,16,0.3,1024,262144,27.52512,1.1,2.4,33.392905,35.792905,52497.78386,3.839358,3.375103,7.629428,11.930551,5.221664,4.936767,3.41878,35.792905,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0.3_ep1024_sd4/hist.csv
exp3_pdf,s2_ub_rg_b16_z0.3_ep1024_sd5,behavioral,2,ub_rg,roundtrip,16,0.3,1024,262144,27.09504,1.1,2.4,31.898809,34.298809,54784.647851,3.841363,3.378341,7.514875,12.079621,5.245932,4.932033,3.429588,34.298809,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0.3_ep1024_sd5/hist.csv
exp3_pdf,s2_ub_rg_b16_z0.3_ep1024_sd6,behavioral,2,ub_rg,roundtrip,16,0.3,1024,262144,26.37824,1.1,2.4,31.628203,34.028203,55220.317514,3.838296,3.3765,7.555496,11.662919,5.237148,4.919461,3.423266,34.028203,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0.3_ep1024_sd6/hist.csv
exp3_pdf,s2_ub_rg_b16_z0.3_ep1024_sd7,behavioral,2,ub_rg,roundtrip,16,0.3,1024,262144,26.95168,1.1,2.4,32.943596,35.343596,53165.167812,3.836347,3.376019,7.520925,11.283946,5.219805,4.9166,3.42096,35.343596,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0.3_ep1024_sd7/hist.csv
exp3_pdf,s2_ub_rg_b16_z0.3_ep1024_sd8,behavioral,2,ub_rg,roundtrip,16,0.3,1024,262144,25.66144,1.1,2.4,31.573915,33.973915,55308.55604,3.832458,3.375222,7.499111,11.349514,5.242519,4.900918,3.422154,33.973915,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0.3_ep1024_sd8/hist.csv
exp3_pdf,s2_ub_rg_b16_z0.7_ep1024_sd1,behavioral,2,ub_rg,roundtrip,16,0.7,1024,262144,180.6336,1.1,2.4,190.553829,192.953829,9738.330686,7.794977,3.45716,55.374534,79.099277,5.054138,13.573662,3.039671,192.953829,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0.7_ep1024_sd1/hist.csv
exp3_pdf,s2_ub_rg_b16_z0.7_ep1024_sd2,behavioral,2,ub_rg,roundtrip,16,0.7,1024,262144,175.616,1.1,2.4,182.668899,185.068899,10153.235912,7.72072,3.453168,54.705859,78.07117,5.07723,13.445889,3.044441,185.068899,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0.7_ep1024_sd2/hist.csv
exp3_pdf,s2_ub_rg_b16_z0.7_ep1024_sd3,behavioral,2,ub_rg,roundtrip,16,0.7,1024,262144,174.03904,1.1,2.4,183.525367,185.925367,10106.464869,7.708051,3.460985,54.555665,76.053531,5.045189,13.382466,3.041604,185.925367,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0.7_ep1024_sd3/hist.csv
exp3_pdf,s2_ub_rg_b16_z0.7_ep1024_sd4,behavioral,2,ub_rg,roundtrip,16,0.7,1024,262144,178.33984,1.1,2.4,186.167561,188.567561,9964.853867,7.786124,3.444878,56.010557,79.056166,5.062372,13.601564,3.037145,188.567561,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0.7_ep1024_sd4/hist.csv
exp3_pdf,s2_ub_rg_b16_z0.7_ep1024_sd5,behavioral,2,ub_rg,roundtrip,16,0.7,1024,262144,178.19648,1.1,2.4,188.39162,190.79162,9848.693542,7.749052,3.456951,55.274522,77.785013,5.077551,13.48721,3.047793,190.79162,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0.7_ep1024_sd5/hist.csv
exp3_pdf,s2_ub_rg_b16_z0.7_ep1024_sd6,behavioral,2,ub_rg,roundtrip,16,0.7,1024,262144,179.2,1.1,2.4,188.245926,190.645926,9856.220011,7.740209,3.453684,56.098266,79.029283,5.080824,13.50487,3.045205,190.645926,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0.7_ep1024_sd6/hist.csv
exp3_pdf,s2_ub_rg_b16_z0.7_ep1024_sd7,behavioral,2,ub_rg,roundtrip,16,0.7,1024,262144,176.47616,1.1,2.4,184.889033,187.289033,10032.878927,7.753862,3.453246,54.839074,77.788265,5.079052,13.480131,3.040568,187.289033,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0.7_ep1024_sd7/hist.csv
exp3_pdf,s2_ub_rg_b16_z0.7_ep1024_sd8,behavioral,2,ub_rg,roundtrip,16,0.7,1024,262144,173.75232,1.1,2.4,180.90826,183.30826,10250.755691,7.712053,3.454136,54.698594,77.188726,5.076953,13.429945,3.043821,183.30826,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0.7_ep1024_sd8/hist.csv
exp3_pdf,s2_ub_rg_b16_z0.9_ep1024_sd1,behavioral,2,ub_rg,roundtrip,16,0.9,1024,262144,336.03584,1.1,2.4,345.2422,347.6422,5405.121106,16.530338,3.782026,131.556375,153.624053,4.98034,25.886897,2.860696,347.6422,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0.9_ep1024_sd1/hist.csv
exp3_pdf,s2_ub_rg_b16_z0.9_ep1024_sd2,behavioral,2,ub_rg,roundtrip,16,0.9,1024,262144,329.87136,1.1,2.4,337.451837,339.851837,5529.021723,16.31131,3.78076,129.253059,151.335857,4.956257,25.587963,2.856905,339.851837,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0.9_ep1024_sd2/hist.csv
exp3_pdf,s2_ub_rg_b16_z0.9_ep1024_sd3,behavioral,2,ub_rg,roundtrip,16,0.9,1024,262144,334.88896,1.1,2.4,346.793703,349.193703,5381.105598,16.360302,3.778553,129.747059,151.80392,4.97966,25.605704,2.852703,349.193703,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0.9_ep1024_sd3/hist.csv
exp3_pdf,s2_ub_rg_b16_z0.9_ep1024_sd4,behavioral,2,ub_rg,roundtrip,16,0.9,1024,262144,337.6128,1.1,2.4,347.272435,349.672435,5373.738409,16.49161,3.777517,132.101151,154.167673,4.951168,25.857699,2.853969,349.672435,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0.9_ep1024_sd4/hist.csv
exp3_pdf,s2_ub_rg_b16_z0.9_ep1024_sd5,behavioral,2,ub_rg,roundtrip,16,0.9,1024,262144,337.46944,1.1,2.4,348.737285,351.137285,5351.320613,16.442979,3.772402,131.31136,153.348584,4.981573,25.789276,2.855101,351.137285,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0.9_ep1024_sd5/hist.csv
exp3_pdf,s2_ub_rg_b16_z0.9_ep1024_sd6,behavioral,2,ub_rg,roundtrip,16,0.9,1024,262144,330.30144,1.1,2.4,338.140565,340.540565,5517.839527,16.294742,3.778659,129.498586,151.552541,4.978491,25.526675,2.859393,340.540565,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0.9_ep1024_sd6/hist.csv
exp3_pdf,s2_ub_rg_b16_z0.9_ep1024_sd7,behavioral,2,ub_rg,roundtrip,16,0.9,1024,262144,334.0288,1.1,2.4,343.173276,345.573276,5437.481205,16.457884,3.778721,130.657073,152.641901,4.966931,25.757203,2.857434,345.573276,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0.9_ep1024_sd7/hist.csv
exp3_pdf,s2_ub_rg_b16_z0.9_ep1024_sd8,behavioral,2,ub_rg,roundtrip,16,0.9,1024,262144,327.14752,1.1,2.4,333.170795,335.570795,5599.55819,16.339837,3.784694,128.690056,150.730989,4.965573,25.574651,2.858407,335.570795,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0.9_ep1024_sd8/hist.csv
exp3_pdf,s2_ub_rg_b16_z0_ep1024_sd1,behavioral,2,ub_rg,roundtrip,16,0.0,1024,262144,10.46528,1.1,2.4,15.595232,17.995232,104419.224929,3.704803,3.376693,5.860092,5.827578,5.80109,3.715645,3.70398,17.995232,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0_ep1024_sd1/hist.csv
exp3_pdf,s2_ub_rg_b16_z0_ep1024_sd2,behavioral,2,ub_rg,roundtrip,16,0.0,1024,262144,9.17504,1.1,2.4,14.10953,16.50953,113815.969158,3.705578,3.378531,5.850996,5.787749,5.806429,3.706138,3.704307,16.50953,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0_ep1024_sd2/hist.csv
exp3_pdf,s2_ub_rg_b16_z0_ep1024_sd3,behavioral,2,ub_rg,roundtrip,16,0.0,1024,262144,9.03168,1.1,2.4,14.058802,16.458802,114166.762823,3.70601,3.378095,5.864677,5.805508,5.816503,3.698335,3.70489,16.458802,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0_ep1024_sd3/hist.csv
exp3_pdf,s2_ub_rg_b16_z0_ep1024_sd4,behavioral,2,ub_rg,roundtrip,16,0.0,1024,262144,9.3184,1.1,2.4,14.732804,17.132804,109675.460412,3.706832,3.379211,5.852486,5.805146,5.813081,3.724071,3.709602,17.132804,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0_ep1024_sd4/hist.csv
exp3_pdf,s2_ub_rg_b16_z0_ep1024_sd5,behavioral,2,ub_rg,roundtrip,16,0.0,1024,262144,9.03168,1.1,2.4,14.164393,16.564393,113438.99931,3.707315,3.379534,5.863332,5.806757,5.814269,3.703486,3.706686,16.564393,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0_ep1024_sd5/hist.csv
exp3_pdf,s2_ub_rg_b16_z0_ep1024_sd6,behavioral,2,ub_rg,roundtrip,16,0.0,1024,262144,9.17504,1.1,2.4,14.390752,16.790752,111909.712211,3.707326,3.381289,5.883356,5.797296,5.821433,3.701093,3.712462,16.790752,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0_ep1024_sd6/hist.csv
exp3_pdf,s2_ub_rg_b16_z0_ep1024_sd7,behavioral,2,ub_rg,roundtrip,16,0.0,1024,262144,9.60512,1.1,2.4,14.556944,16.956944,110812.899843,3.707858,3.379088,5.871112,5.805347,5.812354,3.694553,3.70882,16.956944,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0_ep1024_sd7/hist.csv
exp3_pdf,s2_ub_rg_b16_z0_ep1024_sd8,behavioral,2,ub_rg,roundtrip,16,0.0,1024,262144,9.17504,1.1,2.4,14.238961,16.638961,112930.617684,3.705506,3.377262,5.844859,5.809532,5.802446,3.697015,3.707291,16.638961,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b16_z0_ep1024_sd8/hist.csv
exp3_pdf,s2_ub_rg_b256_z0.3_ep1024_sd1,behavioral,2,ub_rg,roundtrip,256,0.3,1024,4194304,416.4608,1.1,2.4,423.885214,426.285214,70527.360694,26.929663,17.019743,84.200639,84.105726,37.333919,44.757639,19.918735,426.285214,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b256_z0.3_ep1024_sd1/hist.csv
exp3_pdf,s2_ub_rg_b256_z0.3_ep1024_sd2,behavioral,2,ub_rg,roundtrip,256,0.3,1024,4194304,416.74752,1.1,2.4,428.386773,430.786773,69790.376518,26.910629,17.021849,84.253769,84.192633,37.410669,44.692671,19.947349,430.786773,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b256_z0.3_ep1024_sd2/hist.csv
exp3_pdf,s2_ub_rg_b256_z0.3_ep1024_sd3,behavioral,2,ub_rg,roundtrip,256,0.3,1024,4194304,415.0272,1.1,2.4,429.297682,431.697682,69643.11443,26.895238,17.037713,83.959412,83.965342,37.402247,44.613902,19.949574,431.697682,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b256_z0.3_ep1024_sd3/hist.csv
exp3_pdf,s2_ub_rg_b256_z0.3_ep1024_sd4,behavioral,2,ub_rg,roundtrip,256,0.3,1024,4194304,416.89088,1.1,2.4,431.017903,433.417903,69366.703275,26.897322,17.06664,83.530155,83.566084,37.372834,44.576288,19.953322,433.417903,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b256_z0.3_ep1024_sd4/hist.csv
exp3_pdf,s2_ub_rg_b256_z0.3_ep1024_sd5,behavioral,2,ub_rg,roundtrip,256,0.3,1024,4194304,417.1776,1.1,2.4,429.868454,432.268454,69551.156886,26.926079,17.044863,84.262521,84.293203,37.326055,44.729299,19.957777,432.268454,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b256_z0.3_ep1024_sd5/hist.csv
exp3_pdf,s2_ub_rg_b256_z0.3_ep1024_sd6,behavioral,2,ub_rg,roundtrip,256,0.3,1024,4194304,416.31744,1.1,2.4,429.277549,431.677549,69646.362574,26.923508,17.037668,84.091663,84.144604,37.352534,44.702775,19.922932,431.677549,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b256_z0.3_ep1024_sd6/hist.csv
exp3_pdf,s2_ub_rg_b256_z0.3_ep1024_sd7,behavioral,2,ub_rg,roundtrip,256,0.3,1024,4194304,416.89088,1.1,2.4,432.698312,435.098312,69098.79961,26.894614,17.030195,83.983348,83.941427,37.421964,44.627386,19.9592,435.098312,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b256_z0.3_ep1024_sd7/hist.csv
exp3_pdf,s2_ub_rg_b256_z0.3_ep1024_sd8,behavioral,2,ub_rg,roundtrip,256,0.3,1024,4194304,406.99904,1.1,2.4,417.631887,420.031887,71577.354061,26.861539,17.028333,83.538785,83.531959,37.496449,44.495248,19.957907,420.031887,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b256_z0.3_ep1024_sd8/hist.csv
exp3_pdf,s2_ub_rg_b256_z0.7_ep1024_sd1,behavioral,2,ub_rg,roundtrip,256,0.7,1024,4194304,2783.62112,1.1,2.4,2809.639233,2812.039233,10691.447944,90.216101,14.539256,835.162313,835.300015,22.036724,183.237746,13.157717,2812.039233,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b256_z0.7_ep1024_sd1/hist.csv
exp3_pdf,s2_ub_rg_b256_z0.7_ep1024_sd2,behavioral,2,ub_rg,roundtrip,256,0.7,1024,4194304,2778.46016,1.1,2.4,2804.173967,2806.573967,10712.267491,89.995012,14.506891,835.840997,835.94585,22.06001,182.946702,13.175553,2806.573967,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b256_z0.7_ep1024_sd2/hist.csv
exp3_pdf,s2_ub_rg_b256_z0.7_ep1024_sd3,behavioral,2,ub_rg,roundtrip,256,0.7,1024,4194304,2770.71872,1.1,2.4,2792.989826,2795.389826,10755.126454,89.900438,14.527191,835.086249,835.034528,22.005422,182.788607,13.159041,2795.389826,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b256_z0.7_ep1024_sd3/hist.csv
exp3_pdf,s2_ub_rg_b256_z0.7_ep1024_sd4,behavioral,2,ub_rg,roundtrip,256,0.7,1024,4194304,2765.84448,1.1,2.4,2788.174153,2790.574153,10773.686496,89.83711,14.548922,832.341118,832.44506,22.011741,182.637806,13.148435,2790.574153,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b256_z0.7_ep1024_sd4/hist.csv
exp3_pdf,s2_ub_rg_b256_z0.7_ep1024_sd5,behavioral,2,ub_rg,roundtrip,256,0.7,1024,4194304,2780.89728,1.1,2.4,2806.118272,2808.518272,10704.851514,90.140185,14.520978,835.544715,835.683127,22.012848,183.344581,13.160672,2808.518272,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b256_z0.7_ep1024_sd5/hist.csv
exp3_pdf,s2_ub_rg_b256_z0.7_ep1024_sd6,behavioral,2,ub_rg,roundtrip,256,0.7,1024,4194304,2778.74688,1.1,2.4,2796.456565,2798.856565,10741.804865,90.193876,14.521273,835.576255,835.720459,22.033656,183.239553,13.157717,2798.856565,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b256_z0.7_ep1024_sd6/hist.csv
exp3_pdf,s2_ub_rg_b256_z0.7_ep1024_sd7,behavioral,2,ub_rg,roundtrip,256,0.7,1024,4194304,2762.40384,1.1,2.4,2777.726574,2780.126574,10814.173482,89.898527,14.524261,833.756148,833.879037,22.005357,182.800187,13.162318,2780.126574,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b256_z0.7_ep1024_sd7/hist.csv
exp3_pdf,s2_ub_rg_b256_z0.7_ep1024_sd8,behavioral,2,ub_rg,roundtrip,256,0.7,1024,4194304,2749.07136,1.1,2.4,2767.106627,2769.506627,10855.641497,89.593954,14.515539,830.210588,830.400248,22.0315,182.294272,13.161825,2769.506627,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b256_z0.7_ep1024_sd8/hist.csv
exp3_pdf,s2_ub_rg_b256_z0.9_ep1024_sd1,behavioral,2,ub_rg,roundtrip,256,0.9,1024,4194304,5281.95584,1.1,2.4,5308.952617,5311.352617,5660.473563,229.456961,12.716788,2021.850379,2021.990909,14.831402,378.6516,9.689473,5311.352617,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b256_z0.9_ep1024_sd1/hist.csv
exp3_pdf,s2_ub_rg_b256_z0.9_ep1024_sd2,behavioral,2,ub_rg,roundtrip,256,0.9,1024,4194304,5270.34368,1.1,2.4,5292.79324,5295.19324,5677.747669,228.638631,12.67376,2018.417637,2018.753483,14.849717,377.733224,9.684524,5295.19324,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b256_z0.9_ep1024_sd2/hist.csv
exp3_pdf,s2_ub_rg_b256_z0.9_ep1024_sd3,behavioral,2,ub_rg,roundtrip,256,0.9,1024,4194304,5278.65856,1.1,2.4,5303.067952,5305.467952,5666.751989,228.785645,12.704885,2021.820329,2021.951142,14.898975,377.879589,9.694299,5305.467952,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b256_z0.9_ep1024_sd3/hist.csv
exp3_pdf,s2_ub_rg_b256_z0.9_ep1024_sd4,behavioral,2,ub_rg,roundtrip,256,0.9,1024,4194304,5283.38944,1.1,2.4,5311.528309,5313.928309,5657.729899,228.772165,12.700738,2022.085758,2022.472559,14.736939,377.91385,9.689289,5313.928309,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b256_z0.9_ep1024_sd4/hist.csv
exp3_pdf,s2_ub_rg_b256_z0.9_ep1024_sd5,behavioral,2,ub_rg,roundtrip,256,0.9,1024,4194304,5286.11328,1.1,2.4,5309.562094,5311.962094,5659.824099,229.193679,12.695263,2025.862795,2025.802896,14.821277,378.661142,9.699809,5311.962094,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b256_z0.9_ep1024_sd5/hist.csv
exp3_pdf,s2_ub_rg_b256_z0.9_ep1024_sd6,behavioral,2,ub_rg,roundtrip,256,0.9,1024,4194304,5294.2848,1.1,2.4,5317.045791,5319.445791,5651.861538,229.392508,12.693459,2030.195135,2030.604595,14.799543,378.533135,9.695396,5319.445791,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b256_z0.9_ep1024_sd6/hist.csv
exp3_pdf,s2_ub_rg_b256_z0.9_ep1024_sd7,behavioral,2,ub_rg,roundtrip,256,0.9,1024,4194304,5276.65152,1.1,2.4,5295.280266,5297.680266,5675.082217,228.803603,12.683836,2023.500788,2023.767037,14.786734,378.089617,9.684493,5297.680266,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_ub_rg_b256_z0.9_ep1024_sd7/hist.csv
