experiment,run_id,summary_path,engine,network_engine,status,tier,scenario,scheme,batch_size,zipf_s,ep_size,layers,microbatches,attention_devices,ffn_devices,m_to_n,placement,te_profile,step_time_us,throughput_tokens_s,baseline_step_time_us,speedup,tc_us,dispatch_us,combine_us,mask_value,mask_label,mask_definition,packet_evidence_paths,raw.cluster_throughput_tokens_s,raw.engine,raw.experiment,raw.job.batch,raw.job.ep_size,raw.job.exp,raw.job.layers,raw.job.m_attn,raw.job.microbatches,raw.job.n_ffn,raw.job.placement,raw.job.scenario,raw.job.scheme,raw.job.seed,raw.job.te_profile,raw.job.tier,raw.job.zipf_s,raw.model.cluster_throughput_tokens_s,raw.model.communication_busy_us,raw.model.communication_utilization,raw.model.compute_busy_us,raw.model.compute_utilization,raw.model.config.attention_devices,raw.model.config.batch_size,raw.model.config.combine_us,raw.model.config.dispatch_us,raw.model.config.ffn_devices,raw.model.config.layers,raw.model.config.microbatches,raw.model.config.seed,raw.model.config.ta_us,raw.model.config.tc_us,raw.model.config.te_profile,raw.model.config.te_us,raw.model.config.uniform_high_us,raw.model.config.uniform_low_us,raw.model.events._count,raw.model.layer_results._count,raw.model.masking.bidirectional_hidden,raw.model.masking.ffn_not_exposed,raw.model.masking.fully_hidden,raw.model.masking.single_direction_hidden,raw.model.per_device_throughput_tokens_s,raw.model.startup_us,raw.model.steady_state_us,raw.model.step_time_us,raw.model.ta_us,raw.model.tc_us,raw.model.te_profile,raw.model.te_us,raw.model.tf_us,raw.network_inputs.combine_cct_us,raw.network_inputs.dispatch_cct_us,raw.network_inputs.m2n_cct_us,raw.network_inputs.n2m_cct_us,raw.network_inputs.seed_aggregation,raw.network_inputs.tc_definition,raw.network_inputs.tc_us,raw.network_runs._count,raw.per_device_throughput_tokens_s,raw.run_id,raw.step_time_us,raw.tier,report_included
sys3,sys3_s1_ub_rg_b256_z0_ep128_L60_m1_M112_N16_hidden_role_packed_sd1,sys3/sys3_s1_ub_rg_b256_z0_ep128_L60_m1_M112_N16_hidden_role_packed_sd1/summary.json,packet,,ok,controls,1,ub_rg,256,0,128,60,1,112,16,7.0,role_packed,hidden,480740.41264426435,465.9479297109858,,,238032.787,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_m2n_mb256_z0_ep128_M112_N16_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_n2m_mb256_z0_ep128_M112_N16_role_packed_sd1/summary.json""]",59641.335003006185,packet,sys3,256,128,sys3,60,112,1,16,role_packed,1,ub_rg,1,hidden,controls,0.0,59641.335003006185,,,,,112,256,,,16,60,1,1,,238032.787,hidden,,90.0,75.0,,,False,True,False,False,465.9479297109858,476196.5002882249,4543.912356039475,480740.41264426435,77.01546366168601,238032.787,hidden,53.910824563180206,77.01546366168601,,,30229.005,238032.787,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",238032.787,2,465.9479297109858,sys3_s1_ub_rg_b256_z0_ep128_L60_m1_M112_N16_hidden_role_packed_sd1,480740.41264426435,controls,True
sys3,sys3_s1_ub_rg_b256_z0_ep128_L60_m2_M112_N16_hidden_role_packed_sd1,sys3/sys3_s1_ub_rg_b256_z0_ep128_L60_m2_M112_N16_hidden_role_packed_sd1/summary.json,packet,,ok,main,1,ub_rg,256,0,128,60,2,112,16,7.0,role_packed,hidden,10019.234463965502,22356.9975136946,,,361.734,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_m2n_mb128_z0_ep128_M112_N16_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_n2m_mb128_z0_ep128_M112_N16_role_packed_sd1/summary.json""]",2861695.681752909,packet,sys3,256,128,sys3,60,112,2,16,role_packed,1,ub_rg,1,hidden,main,0.0,2861695.681752909,,,,,112,256,,,16,60,2,1,,361.734,hidden,,90.0,75.0,,,False,True,False,False,22356.9975136946,854.3942882248662,9164.840175740635,10019.234463965502,77.01546366168601,361.734,hidden,53.910824563180206,77.01546366168601,,,261.373,361.734,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",361.734,2,22356.9975136946,sys3_s1_ub_rg_b256_z0_ep128_L60_m2_M112_N16_hidden_role_packed_sd1,10019.234463965502,main,True
sys3,sys3_s1_ub_rg_b256_z0_ep128_L60_m2_M124_N4_exposed_role_packed_sd1,sys3/sys3_s1_ub_rg_b256_z0_ep128_L60_m2_M124_N4_exposed_role_packed_sd1/summary.json,packet,,ok,controls,1,ub_rg,256,0,128,60,2,124,4,31.0,role_packed,exposed,9953767.335794885,24.91518955924996,,,4970837.954,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_m2n_mb128_z0_ep128_M124_N4_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_n2m_mb128_z0_ep128_M124_N4_role_packed_sd1/summary.json""]",3189.144263583995,packet,sys3,256,128,sys3,60,124,2,4,role_packed,1,ub_rg,1,exposed,controls,0.0,3189.144263583995,,,,,124,256,,,4,60,2,1,,4970837.954,exposed,,90.0,75.0,,,False,False,False,False,24.91518955924996,9941853.043566423,11914.292228462828,9953767.335794885,77.01546366168601,4970837.954,exposed,100.12010276019183,100.12010276019183,,,10452.134,4970837.954,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",4970837.954,2,24.91518955924996,sys3_s1_ub_rg_b256_z0_ep128_L60_m2_M124_N4_exposed_role_packed_sd1,9953767.335794885,controls,True
sys3,sys3_s1_ub_rg_b256_z0_ep128_L60_m2_M64_N64_hidden_role_packed_sd1,sys3/sys3_s1_ub_rg_b256_z0_ep128_L60_m2_M64_N64_hidden_role_packed_sd1/summary.json,packet,,ok,controls,1,ub_rg,256,0,128,60,2,64,64,1.0,role_packed,hidden,30623.7804639655,4179.7582813335375,,,10664.007,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_m2n_mb128_z0_ep128_M64_N64_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_n2m_mb128_z0_ep128_M64_N64_role_packed_sd1/summary.json""]",535009.0600106928,packet,sys3,256,128,sys3,60,64,2,64,role_packed,1,ub_rg,1,hidden,controls,0.0,535009.0600106928,,,,,64,256,,,64,60,2,1,,10664.007,hidden,,90.0,75.0,,,False,True,False,False,4179.7582813335375,21458.940288224865,9164.840175740635,30623.7804639655,77.01546366168601,10664.007,hidden,53.910824563180206,77.01546366168601,,,10664.007,10663.764,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",10664.007,2,4179.7582813335375,sys3_s1_ub_rg_b256_z0_ep128_L60_m2_M64_N64_hidden_role_packed_sd1,30623.7804639655,controls,True
sys3,sys3_s1_ub_rg_b256_z0_ep128_L60_m4_M112_N16_hidden_role_packed_sd1,sys3/sys3_s1_ub_rg_b256_z0_ep128_L60_m4_M112_N16_hidden_role_packed_sd1/summary.json,packet,,ok,controls,1,ub_rg,256,0,128,60,4,112,16,7.0,role_packed,hidden,43582.452103367825,5139.683271347883,,,12522.415,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_m2n_mb64_z0_ep128_M112_N16_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_n2m_mb64_z0_ep128_M112_N16_role_packed_sd1/summary.json""]",657879.4587325291,packet,sys3,256,128,sys3,60,112,4,16,role_packed,1,ub_rg,1,hidden,controls,0.0,657879.4587325291,,,,,112,256,,,16,60,4,1,,12522.415,hidden,,90.0,75.0,,,False,True,False,False,5139.683271347883,25175.756288224868,18406.695815142957,43582.452103367825,77.01546366168601,12522.415,hidden,53.910824563180206,77.01546366168601,,,10127.757,12522.415,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",12522.415,2,5139.683271347883,sys3_s1_ub_rg_b256_z0_ep128_L60_m4_M112_N16_hidden_role_packed_sd1,43582.452103367825,controls,True
sys3,sys3_s1_ub_rg_b256_z1_ep128_L60_m1_M112_N16_hidden_role_packed_sd1,sys3/sys3_s1_ub_rg_b256_z1_ep128_L60_m1_M112_N16_hidden_role_packed_sd1/summary.json,packet,,ok,controls,1,ub_rg,256,1,128,60,1,112,16,7.0,role_packed,hidden,585725.0106442644,382.43202173254076,,,290525.086,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_m2n_mb256_z1_ep128_M112_N16_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_n2m_mb256_z1_ep128_M112_N16_role_packed_sd1/summary.json""]",48951.29878176522,packet,sys3,256,128,sys3,60,112,1,16,role_packed,1,ub_rg,1,hidden,controls,1.0,48951.29878176522,,,,,112,256,,,16,60,1,1,,290525.086,hidden,,90.0,75.0,,,False,True,False,False,382.43202173254076,581181.0982882249,4543.912356039475,585725.0106442644,77.01546366168601,290525.086,hidden,53.910824563180206,77.01546366168601,,,40239.029,290525.086,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",290525.086,2,382.43202173254076,sys3_s1_ub_rg_b256_z1_ep128_L60_m1_M112_N16_hidden_role_packed_sd1,585725.0106442644,controls,True
sys3,sys3_s1_ub_rg_b256_z1_ep128_L60_m2_M112_N16_hidden_role_packed_sd1,sys3/sys3_s1_ub_rg_b256_z1_ep128_L60_m2_M112_N16_hidden_role_packed_sd1/summary.json,packet,,ok,main,1,ub_rg,256,1,128,60,2,112,16,7.0,role_packed,hidden,260218.3264639655,860.815619883018,,,125461.28,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_m2n_mb128_z1_ep128_M112_N16_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_n2m_mb128_z1_ep128_M112_N16_role_packed_sd1/summary.json""]",110184.39934502631,packet,sys3,256,128,sys3,60,112,2,16,role_packed,1,ub_rg,1,hidden,main,1.0,110184.39934502631,,,,,112,256,,,16,60,2,1,,125461.28,hidden,,90.0,75.0,,,False,True,False,False,860.815619883018,251053.48628822487,9164.840175740635,260218.3264639655,77.01546366168601,125461.28,hidden,53.910824563180206,77.01546366168601,,,425.221,125461.28,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",125461.28,2,860.815619883018,sys3_s1_ub_rg_b256_z1_ep128_L60_m2_M112_N16_hidden_role_packed_sd1,260218.3264639655,main,True
sys3,sys3_s1_ub_rg_b256_z1_ep128_L60_m2_M124_N4_exposed_role_packed_sd1,sys3/sys3_s1_ub_rg_b256_z1_ep128_L60_m2_M124_N4_exposed_role_packed_sd1/summary.json,packet,,ok,controls,1,ub_rg,256,1,128,60,2,124,4,31.0,role_packed,exposed,9953767.335794885,24.91518955924996,,,4970837.954,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_m2n_mb128_z1_ep128_M124_N4_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_n2m_mb128_z1_ep128_M124_N4_role_packed_sd1/summary.json""]",3189.144263583995,packet,sys3,256,128,sys3,60,124,2,4,role_packed,1,ub_rg,1,exposed,controls,1.0,3189.144263583995,,,,,124,256,,,4,60,2,1,,4970837.954,exposed,,90.0,75.0,,,False,False,False,False,24.91518955924996,9941853.043566423,11914.292228462828,9953767.335794885,77.01546366168601,4970837.954,exposed,100.12010276019183,100.12010276019183,,,10452.134,4970837.954,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",4970837.954,2,24.91518955924996,sys3_s1_ub_rg_b256_z1_ep128_L60_m2_M124_N4_exposed_role_packed_sd1,9953767.335794885,controls,True
sys3,sys3_s1_ub_rg_b256_z1_ep128_L60_m2_M64_N64_hidden_role_packed_sd1,sys3/sys3_s1_ub_rg_b256_z1_ep128_L60_m2_M64_N64_hidden_role_packed_sd1/summary.json,packet,,ok,controls,1,ub_rg,256,1,128,60,2,64,64,1.0,role_packed,hidden,3389856.552463965,37.75970989302228,,,1690280.393,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_m2n_mb128_z1_ep128_M64_N64_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_n2m_mb128_z1_ep128_M64_N64_role_packed_sd1/summary.json""]",4833.242866306852,packet,sys3,256,128,sys3,60,64,2,64,role_packed,1,ub_rg,1,hidden,controls,1.0,4833.242866306852,,,,,64,256,,,64,60,2,1,,1690280.393,hidden,,90.0,75.0,,,False,True,False,False,37.75970989302228,3380691.7122882246,9164.840175740635,3389856.552463965,77.01546366168601,1690280.393,hidden,53.910824563180206,77.01546366168601,,,30275.818,1690280.393,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",1690280.393,2,37.75970989302228,sys3_s1_ub_rg_b256_z1_ep128_L60_m2_M64_N64_hidden_role_packed_sd1,3389856.552463965,controls,True
sys3,sys3_s1_ub_rg_b256_z1_ep128_L60_m4_M112_N16_hidden_role_packed_sd1,sys3/sys3_s1_ub_rg_b256_z1_ep128_L60_m4_M112_N16_hidden_role_packed_sd1/summary.json,packet,,ok,controls,1,ub_rg,256,1,128,60,4,112,16,7.0,role_packed,hidden,1039312.6901033678,215.52705180355437,,,510387.534,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_m2n_mb64_z1_ep128_M112_N16_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_n2m_mb64_z1_ep128_M112_N16_role_packed_sd1/summary.json""]",27587.46263085496,packet,sys3,256,128,sys3,60,112,4,16,role_packed,1,ub_rg,1,hidden,controls,1.0,27587.46263085496,,,,,112,256,,,16,60,4,1,,510387.534,hidden,,90.0,75.0,,,False,True,False,False,215.52705180355437,1020905.9942882248,18406.695815142957,1039312.6901033678,77.01546366168601,510387.534,hidden,53.910824563180206,77.01546366168601,,,10204.294,510387.534,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",510387.534,2,215.52705180355437,sys3_s1_ub_rg_b256_z1_ep128_L60_m4_M112_N16_hidden_role_packed_sd1,1039312.6901033678,controls,True
